CN.AHCB CN.LCBC 2.9815 3.1985 2162.1929 -124.262 48.4834 -123.737 48.9325 63
CN.AHCB CN.TFRB 2.7369 3.1721 370.9937 -124.636 48.9332 -123.737 48.9325 65
CN.ALB CN.BPCB 4.2625 3.8513 7033295.3559 -123.704 48.9236 -124.829 49.27 90
CN.ALB CN.PA02 3.2057 3.3889 20803.6641 -123.449 48.6518 -124.829 49.27 122
CN.ALB CN.PA04 3.2217 3.0523 51248.2524 -123.446 48.651 -124.829 49.27 122
CN.ALB CN.TFRB 2.2079 2.5889 33.0774 -124.636 48.9332 -124.829 49.27 40
CN.ALB PB.B005 4.1248 3.622 55199938218.7 -123.503 48.0595 -124.829 49.27 166
CN.ALB TA.A04D 1.9485 2.28 157.4356 -122.706 48.7201 -124.829 49.27 166
CN.ALB TA.A05A 2.8606 3.2698 449.9951 -122.085 48.9983 -124.829 49.27 201
CN.ALB UW.PASS 2.6658 3.011 13459.5581 -122.085 48.9983 -124.829 49.27 201
CN.ALB XG.BH04 2.2994 2.4338 4220893.3319 -123.091 48.004 -124.829 49.27 190
CN.ALB XG.LC06 2.7981 3.0854 1002.549 -123.212 48.0601 -124.829 49.27 179
CN.ALB XG.PA02 1.5654 1.959 32627709.468 -123.461 48.0517 -124.829 49.27 168
CN.BIB CN.BPCB 2.941 3.1176 7918265.6453 -123.704 48.9236 -123.311 49.4103 61
CN.BIB CN.MGRB 2.8864 3.1445 2721.6559 -124.697 48.9997 -123.311 49.4103 110
CN.BPCB PB.B004 4.887 4.9289 3.69561533638e+13 -124.427 48.2019 -123.704 48.9236 96
CN.BPCB PB.B006 2.4179 2.3418 1053840321.67 -123.501 48.0588 -123.704 48.9236 97
CN.BPCB PB.B011 1.7608 1.8546 1.14798837751e+13 -123.448 48.6495 -123.704 48.9236 35
CN.BPCB PB.B926 1.6821 1.7 1.65902880717e+13 -124.131 48.8202 -123.704 48.9236 33
