XBCM01 XBCM02 3.8547 3.9549 14.4372 13.2890 2.6980 9.8340 2.3890 385
XBCM01 XBCM03 3.3041 4.1019 7.3849 15.0340 3.5190 9.8340 2.3890 591
XBCM01 XBCM04 3.2229 4.1663 54.964 11.9590 2.9790 9.8340 2.3890 245
XBCM01 XBCM06 3.8264 4.0409 67.2669 11.2680 2.3850 9.8340 2.3890 159
XBCM01 XBCM07 3.2736 4.1347 36.7269 11.4560 3.8700 9.8340 2.3890 244
XBCM01 XBCM10 3.3715 3.995 29.9072 10.6190 4.2230 9.8340 2.3890 221
XBCM01 XBCM12 2.8662 4.198 7.5186 11.6340 4.4810 9.8340 2.3890 306
XBCM01 XBCM13 3.0378 3.8806 4.0925 9.4620 4.5880 9.8340 2.3890 248
XBCM01 XBCM15 2.5487 4.1953 5.3217 9.9330 5.0340 9.8340 2.3890 294
XBCM01 XBCM17 3.4263 4.0333 7.1205 12.3120 5.5460 9.8340 2.3890 445
XBCM01 XBCM18 3.6525 3.9096 40.1404 9.3550 5.7230 9.8340 2.3890 374
XBCM01 XBCM19 3.5824 3.9443 6.6114 11.2320 5.9750 9.8340 2.3890 427
XBCM01 XBCM20 3.6524 3.8657 7.189 10.0540 6.2250 9.8340 2.3890 427
XBCM01 XBCM21 3.1265 3.1124 4.7315 12.6200 6.4670 9.8340 2.3890 548
XBCM01 XBCM22 3.3249 4.1461 5.3904 13.2680 6.4770 9.8340 2.3890 593
XBCM01 XBCM23 3.1768 3.9867 5.1624 10.7930 6.3700 9.8340 2.3890 455
XBCM01 XBCM26 3.9148 3.886 5.1144 13.5480 7.2650 9.8340 2.3890 680
XBCM01 XBCM27 3.6171 3.915 5.1957 12.6670 7.3590 9.8340 2.3890 635
XBCM01 XBCM28 3.5024 3.9204 8.9211 13.2370 8.4690 9.8340 2.3890 774
XBCM01 XBCM29 3.4359 3.9726 4.6936 13.3850 9.3470 9.8340 2.3890 867
XBCM01 XBCM30 3.2186 4.0048 8.5753 13.9500 9.7570 9.8340 2.3890 937
XBCM01 XBCM31 3.6035 4.0235 4.8595 15.2620 10.3270 9.8340 2.3890 1067
XBCM01 XBCM32 3.6473 3.9245 5.463 14.3720 10.6190 9.8340 2.3890 1043
XBCM02 XBCM04 2.7662 4.2092 22.4105 11.9590 2.9790 13.2890 2.6980 151
XBCM02 XBCM05 3.8751 3.9435 26.2988 9.9140 2.9420 13.2890 2.6980 375
XBCM02 XBCM06 3.3703 4.1037 33.7443 11.2680 2.3850 13.2890 2.6980 227
XBCM02 XBCM07 3.8602 4.0693 63.4937 11.4560 3.8700 13.2890 2.6980 241
XBCM02 XBCM09 4.1601 3.8818 9.363 9.3280 4.2340 13.2890 2.6980 471
XBCM02 XBCM13 4.0202 3.9735 9.3867 9.4620 4.5880 13.2890 2.6980 473
XBCM02 XBCM14 3.3499 4.0261 21.8778 14.3580 4.4220 13.2890 2.6980 225
XBCM02 XBCM15 3.3439 4.0886 8.9369 9.9330 5.0340 13.2890 2.6980 454
XBCM02 XBCM17 3.4032 4.0642 20.7566 12.3120 5.5460 13.2890 2.6980 334
XBCM02 XBCM19 3.5214 3.944 11.1989 11.2320 5.9750 13.2890 2.6980 429
XBCM02 XBCM21 3.6187 4.0062 6.0853 12.6200 6.4670 13.2890 2.6980 425
XBCM02 XBCM23 4.2922 3.7789 15.3279 10.7930 6.3700 13.2890 2.6980 493
XBCM02 XBCM24 3.2991 4.0651 3.6169 14.2880 6.5230 13.2890 2.6980 439
XBCM02 XBCM25 4.0324 3.8218 7.1876 11.8110 6.7600 13.2890 2.6980 480
XBCM02 XBCM26 3.0027 4.1214 4.1547 13.5480 7.2650 13.2890 2.6980 508
XBCM02 XBCM28 3.6148 3.9924 7.5784 13.2370 8.4690 13.2890 2.6980 641
XBCM02 XBCM29 3.7142 4.0109 3.8404 13.3850 9.3470 13.2890 2.6980 739
XBCM02 XBCM30 3.9626 3.9491 7.7372 13.9500 9.7570 13.2890 2.6980 788
XBCM02 XBCM32 3.6348 3.9475 9.2419 14.3720 10.6190 13.2890 2.6980 889
XBCM03 XBCM04 3.4104 4.1123 9.4858 11.9590 2.9790 15.0340 3.5190 346
XBCM03 XBCM05 3.3181 4.0759 4.9436 9.9140 2.9420 15.0340 3.5190 572
XBCM03 XBCM06 3.4943 4.0843 9.6527 11.2680 2.3850 15.0340 3.5190 436
XBCM03 XBCM07 3.6994 3.9104 10.1604 11.4560 3.8700 15.0340 3.5190 399
XBCM03 XBCM09 4.3797 3.7855 5.1135 9.3280 4.2340 15.0340 3.5190 638
XBCM03 XBCM10 3.1689 4.0616 6.0174 10.6190 4.2230 15.0340 3.5190 496
XBCM03 XBCM11 3.3325 3.9688 17.8241 13.1880 3.9800 15.0340 3.5190 211
XBCM03 XBCM12 3.1322 4.0428 4.5133 11.6340 4.4810 15.0340 3.5190 392
XBCM03 XBCM13 4.2647 3.7592 4.5227 9.4620 4.5880 15.0340 3.5190 629
XBCM03 XBCM14 3.1054 4.6094 8.9319 14.3580 4.4220 15.0340 3.5190 125
XBCM03 XBCM15 3.694 3.9249 11.9198 9.9330 5.0340 15.0340 3.5190 590
XBCM03 XBCM17 3.2097 4.2511 6.1655 12.3120 5.5460 15.0340 3.5190 376
XBCM03 XBCM18 3.3504 4.0215 4.9993 9.3550 5.7230 15.0340 3.5190 675
XBCM03 XBCM19 3.8288 3.9374 6.3095 11.2320 5.9750 15.0340 3.5190 502
XBCM03 XBCM20 3.5785 3.9394 5.6749 10.0540 6.2250 15.0340 3.5190 628
XBCM03 XBCM21 3.5844 3.9404 6.3812 12.6200 6.4670 15.0340 3.5190 423
XBCM03 XBCM22 3.9157 3.8004 5.144 13.2680 6.4770 15.0340 3.5190 382
XBCM03 XBCM23 3.3768 4.0071 8.4453 10.7930 6.3700 15.0340 3.5190 566
XBCM03 XBCM24 3.3733 4.094 6.5565 14.2880 6.5230 15.0340 3.5190 344
XBCM03 XBCM25 3.704 3.9454 4.3732 11.8110 6.7600 15.0340 3.5190 507
XBCM03 XBCM26 3.1693 4.0074 3.6861 13.5480 7.2650 15.0340 3.5190 447
XBCM03 XBCM28 3.9975 3.8974 8.3784 13.2370 8.4690 15.0340 3.5190 585
XBCM03 XBCM29 4.1035 3.8039 3.5428 13.3850 9.3470 15.0340 3.5190 673
XBCM03 XBCM30 3.7442 3.8976 17.563 13.9500 9.7570 15.0340 3.5190 704
XBCM03 XBCM31 3.4798 3.9898 3.5528 15.2620 10.3270 15.0340 3.5190 757
XBCM03 XBCM32 3.4249 3.9723 9.716 14.3720 10.6190 15.0340 3.5190 793
XBCM04 XBCM05 3.3949 4.0347 75.7831 9.9140 2.9420 11.9590 2.9790 227
XBCM04 XBCM08 3.3361 4.3655 14.2371 9.8630 3.9090 11.9590 2.9790 254
XBCM04 XBCM10 3.0602 4.4792 51.2968 10.6190 4.2230 11.9590 2.9790 203
XBCM04 XBCM11 2.6461 4.6204 21.2346 13.1880 3.9800 11.9590 2.9790 176
XBCM04 XBCM12 3.9778 3.6942 36.0877 11.6340 4.4810 11.9590 2.9790 170
XBCM04 XBCM13 2.8345 2.9646 2.7095 9.4620 4.5880 11.9590 2.9790 329
XBCM04 XBCM15 3.6053 4.0059 32.9803 9.9330 5.0340 11.9590 2.9790 320
XBCM04 XBCM17 2.9175 4.2845 28.3737 12.3120 5.5460 11.9590 2.9790 288
XBCM04 XBCM18 2.8097 4.1009 2.4765 9.3550 5.7230 11.9590 2.9790 420
XBCM04 XBCM21 3.3851 4.2027 10.4047 12.6200 6.4670 11.9590 2.9790 394
XBCM04 XBCM23 3.7505 3.8867 98.8267 10.7930 6.3700 11.9590 2.9790 398
XBCM04 XBCM24 3.176 4.1303 6.0632 14.2880 6.5230 11.9590 2.9790 471
XBCM04 XBCM25 3.614 4.0147 5.1355 11.8110 6.7600 11.9590 2.9790 420
XBCM04 XBCM26 3.8309 3.9138 5.2973 13.5480 7.2650 11.9590 2.9790 508
XBCM04 XBCM27 2.8998 4.2458 4.658 12.6670 7.3590 11.9590 2.9790 493
XBCM04 XBCM28 4.0449 3.9151 8.3439 13.2370 8.4690 11.9590 2.9790 626
XBCM04 XBCM29 4.3239 3.7799 5.3844 13.3850 9.3470 11.9590 2.9790 725
XBCM04 XBCM30 3.4597 3.8971 13.3408 13.9500 9.7570 11.9590 2.9790 785
XBCM04 XBCM31 3.3804 4.0233 3.693 15.2620 10.3270 11.9590 2.9790 894
XBCM05 XBCM06 3.5513 4.1174 115.8647 11.2680 2.3850 9.9140 2.9420 162
XBCM05 XBCM07 3.1758 4.3049 179.6227 11.4560 3.8700 9.9140 2.9420 199
XBCM05 XBCM11 3.2007 4.1084 16.0346 13.1880 3.9800 9.9140 2.9420 381
XBCM05 XBCM12 3.2209 4.1416 38.2679 11.6340 4.4810 9.9140 2.9420 256
XBCM05 XBCM13 3.9407 3.7635 6.652 9.4620 4.5880 9.9140 2.9420 189
XBCM05 XBCM14 3.2161 4.1038 8.9808 14.3580 4.4220 9.9140 2.9420 520
XBCM05 XBCM15 3.4031 4.0887 61.587 9.9330 5.0340 9.9140 2.9420 232
XBCM05 XBCM16 2.7502 4.2874 14.2824 10.5720 5.4800 9.9140 2.9420 291
XBCM05 XBCM17 4.3244 3.8953 10.4246 12.3120 5.5460 9.9140 2.9420 393
XBCM05 XBCM18 3.6878 3.9493 30.203 9.3550 5.7230 9.9140 2.9420 315
XBCM05 XBCM19 4.2521 3.7246 50.7269 11.2320 5.9750 9.9140 2.9420 367
XBCM05 XBCM20 3.1991 4.0127 7.9349 10.0540 6.2250 9.9140 2.9420 365
XBCM05 XBCM21 3.8955 4.0214 6.6468 12.6200 6.4670 9.9140 2.9420 493
XBCM05 XBCM22 3.7445 4.0802 4.9539 13.2680 6.4770 9.9140 2.9420 541
XBCM05 XBCM23 3.9642 3.8765 11.0288 10.7930 6.3700 9.9140 2.9420 393
XBCM05 XBCM24 3.726 3.9826 3.9791 14.2880 6.5230 9.9140 2.9420 627
XBCM05 XBCM25 3.1716 4.0006 4.4708 11.8110 6.7600 9.9140 2.9420 473
XBCM05 XBCM27 4.0014 3.7985 3.5763 12.6670 7.3590 9.9140 2.9420 578
XBCM05 XBCM28 3.76 3.906 4.6198 13.2370 8.4690 9.9140 2.9420 716
XBCM05 XBCM29 3.7076 3.8839 7.076 13.3850 9.3470 9.9140 2.9420 809
XBCM05 XBCM31 3.6689 3.9014 3.3573 15.2620 10.3270 9.9140 2.9420 1011
XBCM05 XBCM32 3.8711 3.8641 3.5456 14.3720 10.6190 9.9140 2.9420 985
XBCM06 XBCM07 4.1934 3.947 79.5021 11.4560 3.8700 11.2680 2.3850 166
XBCM06 XBCM08 2.5708 2.828 12.54 9.8630 3.9090 11.2680 2.3850 230
XBCM06 XBCM09 3.8462 3.9764 28.5335 9.3280 4.2340 11.2680 2.3850 297
XBCM06 XBCM10 3.3283 4.0336 33.6347 10.6190 4.2230 11.2680 2.3850 216
XBCM06 XBCM11 3.0044 4.3038 4.8404 13.1880 3.9800 11.2680 2.3850 277
XBCM06 XBCM12 2.9042 4.2777 37.4409 11.6340 4.4810 11.2680 2.3850 236
XBCM06 XBCM13 3.4838 3.9403 6.601 9.4620 4.5880 11.2680 2.3850 316
XBCM06 XBCM14 3.5964 3.9936 12.5291 14.3580 4.4220 11.2680 2.3850 411
XBCM06 XBCM16 3.017 2.7605 10.9945 10.5720 5.4800 11.2680 2.3850 352
XBCM06 XBCM18 3.5275 3.9766 10.0823 9.3550 5.7230 11.2680 2.3850 427
XBCM06 XBCM19 2.9885 4.0852 6.7971 11.2320 5.9750 11.2680 2.3850 399
XBCM06 XBCM20 3.2611 3.9391 6.1469 10.0540 6.2250 11.2680 2.3850 447
XBCM06 XBCM21 3.2937 4.1078 4.3493 12.6200 6.4670 11.2680 2.3850 478
XBCM06 XBCM22 3.1817 4.085 4.4075 13.2680 6.4770 11.2680 2.3850 506
XBCM06 XBCM23 3.3581 4.0311 9.3324 10.7930 6.3700 11.2680 2.3850 446
XBCM06 XBCM24 3.9585 3.889 10.6151 14.2880 6.5230 11.2680 2.3850 569
XBCM06 XBCM25 4.1034 3.8946 11.1224 11.8110 6.7600 11.2680 2.3850 490
XBCM06 XBCM26 3.7644 3.9382 9.6135 13.5480 7.2650 11.2680 2.3850 598
XBCM06 XBCM27 4.136 3.8678 5.0508 12.6670 7.3590 11.2680 2.3850 574
XBCM06 XBCM29 3.2473 3.9711 6.0557 13.3850 9.3470 11.2680 2.3850 808
XBCM06 XBCM30 3.6439 3.9113 10.663 13.9500 9.7570 11.2680 2.3850 871
XBCM06 XBCM31 3.3397 3.9823 4.6646 15.2620 10.3270 11.2680 2.3850 987
XBCM07 XBCM08 2.8519 4.4186 53.9773 9.8630 3.9090 11.4560 3.8700 176
XBCM07 XBCM09 4.3334 3.683 22.3899 9.3280 4.2340 11.4560 3.8700 239
XBCM07 XBCM11 3.4906 3.8144 49.9536 13.1880 3.9800 11.4560 3.8700 192
XBCM07 XBCM14 4.057 3.9012 79.0373 14.3580 4.4220 11.4560 3.8700 327
XBCM07 XBCM15 3.633 3.9893 39.5044 9.9330 5.0340 11.4560 3.8700 212
XBCM07 XBCM16 3.9228 3.8317 94.4076 10.5720 5.4800 11.4560 3.8700 204
XBCM07 XBCM18 2.8266 4.3553 8.0299 9.3550 5.7230 11.4560 3.8700 310
XBCM07 XBCM19 3.3892 3.9807 142.9712 11.2320 5.9750 11.4560 3.8700 235
XBCM07 XBCM21 2.7658 4.2101 15.8861 12.6200 6.4670 11.4560 3.8700 316
XBCM07 XBCM23 2.8733 4.0584 11.5554 10.7930 6.3700 11.4560 3.8700 287
XBCM07 XBCM24 3.6577 4.058 16.212 14.2880 6.5230 11.4560 3.8700 430
XBCM07 XBCM25 3.5192 3.9158 31.3387 11.8110 6.7600 11.4560 3.8700 323
XBCM07 XBCM26 3.3047 4.0055 19.253 13.5480 7.2650 11.4560 3.8700 442
XBCM07 XBCM27 3.8421 3.8894 55.4671 12.6670 7.3590 11.4560 3.8700 410
XBCM07 XBCM28 4.2555 3.7951 6.9498 13.2370 8.4690 11.4560 3.8700 548
XBCM07 XBCM31 3.2103 3.9967 3.6864 15.2620 10.3270 11.4560 3.8700 831
XBCM07 XBCM32 3.7961 3.9008 11.6201 14.3720 10.6190 11.4560 3.8700 816
XBCM08 XBCM10 3.4023 4.1075 44.2298 10.6190 4.2230 9.8630 3.9090 90
XBCM08 XBCM11 3.006 4.1891 4.6568 13.1880 3.9800 9.8630 3.9090 369
XBCM08 XBCM12 3.368 4.0163 71.5831 11.6340 4.4810 9.8630 3.9090 206
XBCM08 XBCM14 2.9526 4.0278 8.5805 14.3580 4.4220 9.8630 3.9090 501
XBCM08 XBCM15 3.1977 4.0743 77.1311 9.9330 5.0340 9.8630 3.9090 125
XBCM08 XBCM16 3.9155 3.8947 115.9737 10.5720 5.4800 9.8630 3.9090 191
XBCM08 XBCM18 2.4173 2.5987 6.9806 9.3550 5.7230 9.8630 3.9090 209
XBCM08 XBCM19 2.7411 4.2159 8.8776 11.2320 5.9750 9.8630 3.9090 275
XBCM08 XBCM20 4.2534 3.4301 41.296 10.0540 6.2250 9.8630 3.9090 258
XBCM08 XBCM21 2.9613 4.4717 3.1545 12.6200 6.4670 9.8630 3.9090 417
XBCM08 XBCM22 4.5671 3.8161 5.728 13.2680 6.4770 9.8630 3.9090 473
XBCM08 XBCM25 4.2289 3.8349 6.7582 11.8110 6.7600 9.8630 3.9090 383
XBCM08 XBCM31 3.2045 4.0618 2.5546 15.2620 10.3270 9.8630 3.9090 929
XBCM09 XBCM10 2.476 4.2062 24.3766 10.6190 4.2230 9.3280 4.2340 143
XBCM09 XBCM12 2.86 3.9535 11.9316 11.6340 4.4810 9.3280 4.2340 257
XBCM09 XBCM14 4.0341 3.9069 17.4599 14.3580 4.4220 9.3280 4.2340 558
XBCM09 XBCM15 3.2442 4.7627 41.0511 9.9330 5.0340 9.3280 4.2340 111
XBCM09 XBCM16 3.3842 3.7637 74.7382 10.5720 5.4800 9.3280 4.2340 195
XBCM09 XBCM17 4.236 3.7762 19.525 12.3120 5.5460 9.3280 4.2340 361
XBCM09 XBCM18 2.8985 4.4817 14.0149 9.3550 5.7230 9.3280 4.2340 165
XBCM09 XBCM19 2.7067 4.2435 5.1546 11.2320 5.9750 9.3280 4.2340 286
XBCM09 XBCM21 4.2731 3.6408 6.9896 12.6200 6.4670 9.3280 4.2340 441
XBCM09 XBCM22 3.603 3.8798 3.7153 13.2680 6.4770 9.3280 4.2340 502
XBCM09 XBCM23 3.0141 3.7998 16.7945 10.7930 6.3700 9.3280 4.2340 287
XBCM09 XBCM24 3.5828 3.918 7.9752 14.2880 6.5230 9.3280 4.2340 605
XBCM09 XBCM25 3.761 3.8572 4.5932 11.8110 6.7600 9.3280 4.2340 393
XBCM09 XBCM26 3.0832 3.999 3.5143 13.5480 7.2650 9.3280 4.2340 575
XBCM09 XBCM27 3.8887 3.7512 15.829 12.6670 7.3590 9.3280 4.2340 507
XBCM09 XBCM28 3.9762 3.7353 5.3501 13.2370 8.4690 9.3280 4.2340 639
XBCM09 XBCM29 4.2382 3.7391 6.9093 13.3850 9.3470 9.3280 4.2340 723
XBCM09 XBCM30 3.6267 3.8431 7.7087 13.9500 9.7570 9.3280 4.2340 798
XBCM09 XBCM32 3.634 3.852 5.4463 14.3720 10.6190 9.3280 4.2340 901
XBCM10 XBCM11 2.651 4.1411 6.2429 13.1880 3.9800 10.6190 4.2230 286
XBCM10 XBCM12 2.6364 4.5623 95.7269 11.6340 4.4810 10.6190 4.2230 116
XBCM10 XBCM13 2.8744 4.4144 14.5286 9.4620 4.5880 10.6190 4.2230 134
XBCM10 XBCM14 3.6836 3.9747 15.2825 14.3580 4.4220 10.6190 4.2230 415
XBCM10 XBCM16 2.9999 3.9106 92.4272 10.5720 5.4800 10.6190 4.2230 139
XBCM10 XBCM17 3.1167 4.1165 28.7197 12.3120 5.5460 10.6190 4.2230 238
